latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness,cluster_label
-13.85316,-46.25457,317.02,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,292.82,1.58,N,317.02,4
-13.85193,-46.26204,330.5,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,293.79,3.3,N,330.5,4
-13.85131,-46.26576,304.71,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,290.79,3.3,N,304.71,4
-13.8504,-46.29237,327.91,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,293.32,1.78,N,327.91,4
-13.84731,-46.26889,317.03,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,292.15,1.74,N,317.03,4
-13.84392,-46.26828,341.22,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,296.54,7.15,N,341.22,4
-13.84331,-46.272,329.71,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,294.82,7.15,N,329.71,4
-13.75155,-46.92761,319.3,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.07,1.74,N,319.3,4
-13.75091,-46.93146,309.78,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,291.7,1.5,N,309.78,4
-13.74876,-46.92303,321.73,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.67,1.55,N,321.73,4
-13.74747,-46.93068,305.8,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.88,1.51,N,305.8,4
-13.74595,-46.9185,303.56,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,291.1,0.6,N,303.56,4
-13.74531,-46.92229,304.06,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.04,1.55,N,304.06,4
-13.73972,-46.91317,315.23,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.27,1.25,N,315.23,4
-13.73908,-46.917,307.33,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.07,1.25,N,307.33,4
-13.73629,-46.91242,308.78,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.31,2.11,N,308.78,4
-13.73481,-46.91224,320.35,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.89,1.99,N,320.35,4
-13.73284,-46.91172,329.14,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.45,2.11,N,329.14,4
-13.73135,-46.91154,320.27,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.72,1.99,N,320.27,4
-13.72099,-46.90952,330.16,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.25,3.01,N,330.16,4
-13.72035,-46.91341,328.99,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.05,3.01,N,328.99,4
-13.71438,-46.88493,307.64,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.2,1.7,N,307.64,4
-13.71093,-46.88425,331.33,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.15,2.1,N,331.33,4
-13.70748,-46.88358,307.35,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.05,2.1,N,307.35,4
-13.66801,-46.94935,303.89,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.67,0.68,N,303.89,4
-13.66736,-46.95322,304.79,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.26,0.68,N,304.79,4
-13.66392,-46.95242,315.91,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.71,2.02,N,315.91,4
-13.66327,-46.95634,311.1,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.01,1.47,N,311.1,4
-13.65918,-46.9594,309.72,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.14,1.47,N,309.72,4
-13.63374,-44.22347,304.95,0.39,0.36,2025-09-06,417,N,VIIRS,60,2.0NRT,290.87,0.48,N,304.95,4
-13.60244,-43.12416,334.62,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,293.55,3.23,N,334.62,4
-13.59256,-43.34992,329.75,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,293.77,2.64,N,329.75,4
-13.592,-43.3536,347.62,0.4,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,297.7,6.48,N,347.62,4
-13.57004,-48.12254,307.16,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.43,1.37,N,307.16,4
-13.56712,-48.11761,311.59,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,292.99,1.74,N,311.59,4
-13.56638,-48.12188,304.09,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.23,1.74,N,304.09,4
-13.56346,-48.11691,324.42,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.82,1.74,N,324.42,4
-13.5598,-48.11625,320.57,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.33,2.09,N,320.57,4
-13.55614,-48.11559,310.4,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.06,2.09,N,310.4,4
-13.55171,-48.11941,312.56,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.81,2.14,N,312.56,4
-13.55094,-48.12386,321.85,0.47,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,295.95,3.81,N,321.85,4
-13.50704,-50.80917,301.79,0.45,0.47,2025-09-06,417,N,VIIRS,60,2.0NRT,291.59,1.37,N,301.79,4
-13.47705,-46.83776,305.48,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.8,0.97,N,305.48,4
-13.4742,-46.83347,323.7,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,296.35,3.56,N,323.7,4
-13.47358,-46.83718,307.43,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.32,1.28,N,307.43,4
-13.46948,-46.84037,309.06,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.46,1.28,N,309.06,4
-13.38761,-44.58406,303.26,0.38,0.36,2025-09-06,417,N,VIIRS,60,2.0NRT,289.34,0.5,N,303.26,4
-13.36214,-46.83462,309.48,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.19,0.78,N,309.48,4
-13.35933,-46.83007,303.25,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.97,1.46,N,303.25,4
-13.35868,-46.83401,322.69,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.35,2.31,N,322.69,4
-13.33109,-51.72489,303.91,0.52,0.5,2025-09-06,417,N,VIIRS,60,2.0NRT,292.98,1.41,N,303.91,4
-13.3271,-51.72552,311.53,0.52,0.5,2025-09-06,417,N,VIIRS,60,2.0NRT,293.34,2.23,N,311.53,4
-13.32653,-51.72394,310.02,0.52,0.5,2025-09-06,417,N,VIIRS,60,2.0NRT,292.9,1.41,N,310.02,4
-13.31809,-51.64516,309.3,0.51,0.49,2025-09-06,417,N,VIIRS,60,2.0NRT,293.28,2.95,N,309.3,4
-13.29119,-46.84346,310.49,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.74,1.28,N,310.49,4
-13.2888,-46.81475,317.8,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.37,2.37,N,317.8,4
-13.28533,-46.8142,322.92,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,296.14,2.37,N,322.92,4
-13.27838,-46.8131,307.48,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.24,2.14,N,307.48,4
-13.27491,-46.81254,332.39,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.98,1.71,N,332.39,4
-13.27431,-46.81611,307.08,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.58,1.71,N,307.08,4
-13.27144,-46.81193,311.28,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.69,1.71,N,311.28,4
-13.27084,-46.81556,317.87,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,295.24,1.71,N,317.87,4
-13.26798,-46.81129,318.29,0.42,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.33,2.06,N,318.29,4
-13.06431,-47.10017,310.85,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.91,1.39,N,310.85,4
-13.06364,-47.10413,316.61,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.78,1.39,N,316.61,4
-13.05945,-47.1075,312.36,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.76,1.45,N,312.36,4
-13.05594,-47.10688,312.7,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,294.0,1.45,N,312.7,4
-13.05243,-47.10629,308.28,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,293.45,1.21,N,308.28,4
-13.04957,-47.09856,305.06,0.43,0.38,2025-09-06,417,N,VIIRS,60,2.0NRT,292.04,1.46,N,305.06,4
-13.04239,-56.85968,330.28,0.56,0.69,2025-09-06,417,N,VIIRS,60,2.0NRT,289.66,5.22,N,330.28,4
-13.01984,-46.65385,310.72,0.42,0.37,2025-09-06,417,N,VIIRS,60,2.0NRT,290.83,1.42,N,310.72,4
-13.01947,-54.83805,305.29,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.13,3.19,N,305.29,4
-13.0187,-54.84198,315.73,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.96,3.19,N,315.73,4
-13.01791,-54.84595,309.44,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.18,1.98,N,309.44,4
-13.01611,-54.82534,311.85,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.94,2.85,N,311.85,4
-13.01536,-54.82916,367.0,0.42,0.61,2025-09-06,417,N,VIIRS,80,2.0NRT,294.28,7.94,N,367.0,4
-13.01459,-54.83304,335.27,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,293.22,7.94,N,335.27,4
-13.01382,-54.83696,336.45,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,293.09,3.19,N,336.45,4
-13.01304,-54.84091,330.62,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.9,3.19,N,330.62,4
-13.01225,-54.84489,307.03,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.67,1.98,N,307.03,4
-13.01216,-48.72554,307.6,0.52,0.41,2025-09-06,417,N,VIIRS,60,2.0NRT,290.29,1.09,N,307.6,4
-13.01146,-54.84889,308.06,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.21,1.98,N,308.06,4
-13.01081,-48.06644,307.14,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.55,0.88,N,307.14,4
-13.01048,-54.82416,302.78,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.15,6.26,N,302.78,4
-13.00972,-54.82799,330.26,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.88,5.26,N,330.26,4
-13.00895,-54.83189,324.43,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.39,5.26,N,324.43,4
-13.00817,-54.83584,321.29,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.09,2.33,N,321.29,4
-13.00738,-54.83981,323.69,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.14,2.33,N,323.69,4
-13.00713,-48.06583,305.29,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.95,0.88,N,305.29,4
-13.00659,-54.8438,321.38,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.55,1.64,N,321.38,4
-13.0058,-54.8478,304.6,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.55,1.64,N,304.6,4
-13.00571,-48.05219,305.06,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.73,1.42,N,305.06,4
-13.00485,-54.82298,367.0,0.42,0.61,2025-09-06,417,N,VIIRS,80,2.0NRT,293.35,6.26,N,367.0,4
-13.00408,-54.82682,342.2,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,293.58,5.26,N,342.2,4
-13.00331,-54.83074,313.68,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.85,5.26,N,313.68,4
-13.00306,-48.05295,304.64,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.88,1.41,N,304.64,4
-13.00252,-54.83472,312.78,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.81,2.33,N,312.78,4
-13.00203,-48.05158,312.28,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.24,1.42,N,312.28,4
-13.00172,-54.83872,311.01,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.96,2.33,N,311.01,4
-13.00151,-54.8102,305.44,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,286.64,1.2,N,305.44,4
-13.00094,-54.84269,312.42,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.33,1.64,N,312.42,4
-13.00075,-54.81404,309.68,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.24,1.2,N,309.68,4
-13.00015,-54.84665,305.1,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.92,1.64,N,305.1,4
-12.99999,-54.81788,308.69,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.43,1.59,N,308.69,4
-12.99938,-48.05231,320.98,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.38,1.41,N,320.98,4
-12.99922,-54.82174,317.63,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.14,1.59,N,317.63,4
-12.99845,-54.82565,314.22,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.0,2.4,N,314.22,4
-12.99835,-48.05095,313.56,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.27,1.84,N,313.56,4
-12.99766,-54.82959,306.34,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.32,2.4,N,306.34,4
-12.99686,-54.83363,304.99,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.69,2.5,N,304.99,4
-12.99514,-54.81275,308.12,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.63,1.2,N,308.12,4
-12.99437,-54.81662,306.12,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.51,1.59,N,306.12,4
-12.9936,-54.8205,308.54,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.91,1.59,N,308.54,4
-12.98876,-54.81535,304.34,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.67,2.35,N,304.34,4
-12.98836,-48.05032,333.42,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.41,2.53,N,333.42,4
-12.98638,-54.8273,303.58,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.95,1.64,N,303.58,4
-12.98558,-54.8313,306.45,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.16,1.25,N,306.45,4
-12.98479,-54.83525,303.98,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.63,1.25,N,303.98,4
-12.98468,-48.04966,308.75,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.75,2.53,N,308.75,4
-12.98153,-54.82215,308.34,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.04,1.64,N,308.34,4
-12.98073,-54.82618,321.72,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.43,1.64,N,321.72,4
-12.97994,-54.83015,306.7,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.45,1.25,N,306.7,4
-12.97668,-54.81709,301.92,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.89,1.28,N,301.92,4
-12.97588,-54.82108,320.92,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.18,2.31,N,320.92,4
-12.97508,-54.82507,325.47,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.05,2.31,N,325.47,4
-12.97428,-54.82905,308.73,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.4,3.63,N,308.73,4
-12.97102,-54.81604,304.63,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.84,1.28,N,304.63,4
-12.97022,-54.82001,319.01,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.14,2.31,N,319.01,4
-12.96943,-54.82396,312.55,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.03,2.31,N,312.55,4
-12.967,-54.80679,308.81,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,288.06,1.77,N,308.81,4
-12.96683,-54.77851,306.51,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.24,1.24,N,306.51,4
-12.9662,-54.81077,304.39,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,285.87,2.53,N,304.39,4
-12.96607,-54.7823,308.72,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.84,1.24,N,308.72,4
-12.9654,-54.81476,314.21,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.07,2.53,N,314.21,4
-12.9646,-54.81878,333.12,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.82,3.22,N,333.12,4
-12.96379,-54.82276,319.06,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.88,3.22,N,319.06,4
-12.96377,-54.79373,300.46,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,288.01,1.68,N,300.46,4
-12.96298,-54.79761,306.69,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.7,1.68,N,306.69,4
-12.96219,-54.80155,309.45,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.78,1.77,N,309.45,5
-12.96139,-54.80551,311.85,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,288.96,1.77,N,311.85,4
-12.96122,-54.77726,310.96,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.16,1.48,N,310.96,4
-12.96059,-54.80949,320.3,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.35,2.53,N,320.3,4
-12.96046,-54.78105,320.34,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.65,1.48,N,320.34,4
-12.95978,-54.8135,330.39,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.21,2.53,N,330.39,4
-12.95969,-54.78484,307.1,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,288.3,1.65,N,307.1,4
-12.95897,-54.81754,328.24,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.86,3.22,N,328.24,4
-12.95862,-54.77723,312.83,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.82,1.9,N,312.83,4
-12.95816,-54.82155,318.41,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.31,3.22,N,318.41,4
-12.95788,-54.78104,321.19,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.29,1.9,N,321.19,4
-12.95735,-54.79648,317.73,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.43,2.16,N,317.73,4
-12.95714,-54.78485,314.84,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.37,2.08,N,314.84,4
-12.95655,-54.80043,319.44,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.62,2.56,N,319.44,4
-12.95639,-54.78871,303.51,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.19,2.08,N,303.51,4
-12.95575,-54.80439,316.34,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.64,2.56,N,316.34,4
-12.95563,-54.79264,304.19,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,288.56,1.34,N,304.19,4
-12.95562,-54.77602,305.02,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,287.87,1.48,N,305.02,4
-12.95495,-54.80835,311.44,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.84,2.58,N,311.44,4
-12.95486,-54.79659,324.6,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.77,1.34,N,324.6,4
-12.95485,-54.77982,313.08,0.41,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.87,1.48,N,313.08,4
-12.95415,-54.81232,323.26,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.46,2.58,N,323.26,4
-12.95409,-54.80057,315.83,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.94,1.8,N,315.83,4
-12.95408,-54.78363,308.94,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.57,1.65,N,308.94,4
-12.95334,-54.81635,306.62,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.52,2.67,N,306.62,4
-12.95332,-54.80454,310.14,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.28,1.8,N,310.14,5
-12.9533,-54.78748,304.75,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.63,1.65,N,304.75,4
-12.95254,-54.80852,306.32,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.2,1.48,N,306.32,4
-12.95251,-54.7914,309.15,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.46,2.16,N,309.15,4
-12.95177,-54.81249,311.68,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.2,1.48,N,311.68,4
-12.95171,-54.79536,321.78,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,292.3,2.16,N,321.78,4
-12.95091,-54.79932,314.72,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,289.42,2.56,N,314.72,4
-12.95,-54.79148,304.5,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.05,1.34,N,304.5,4
-12.94922,-54.79546,307.78,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,291.81,1.34,N,307.78,4
-12.94844,-54.79945,304.13,0.42,0.61,2025-09-06,417,N,VIIRS,60,2.0NRT,290.84,1.8,N,304.13,4
-12.93621,-48.04529,317.35,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.29,1.71,N,317.35,5
-12.93255,-48.04456,326.38,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.09,1.71,N,326.38,4
-12.93192,-48.02618,317.5,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,292.97,1.06,N,317.5,4
-12.92827,-48.02544,308.65,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.47,1.06,N,308.65,4
-12.92812,-48.04827,304.34,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,291.99,0.32,N,304.34,4
-12.92312,-48.03335,305.85,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.18,0.79,N,305.85,4
-12.92233,-48.03791,310.22,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.04,1.88,N,310.22,4
-12.92169,-48.01966,317.49,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.59,2.48,N,317.49,4
-12.91948,-48.03251,304.44,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.79,0.79,N,304.44,4
-12.91804,-48.01893,327.03,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.64,2.52,N,327.03,4
-12.91438,-48.0182,323.05,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.86,2.52,N,323.05,4
-12.91072,-48.01752,306.01,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.77,1.17,N,306.01,4
-12.90704,-48.0169,311.27,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.12,1.17,N,311.27,4
-12.90007,-48.01725,316.49,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.02,2.18,N,316.49,4
-12.89971,-48.01553,323.65,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.81,2.9,N,323.65,4
-12.89877,-48.88666,317.19,0.53,0.42,2025-09-06,417,N,VIIRS,60,2.0NRT,292.01,3.26,N,317.19,4
-12.89712,-48.01235,314.24,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.58,0.82,N,314.24,4
-12.89605,-48.01484,304.94,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.78,0.82,N,304.94,4
-12.89492,-48.88597,330.94,0.53,0.42,2025-09-06,417,N,VIIRS,60,2.0NRT,292.93,3.26,N,330.94,4
-12.89345,-48.01165,304.8,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.43,0.75,N,304.8,4
-12.89313,-48.00988,305.22,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.13,0.83,N,305.22,4
-12.87593,-48.00343,312.24,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,295.13,1.78,N,312.24,4
-12.86496,-48.00127,319.34,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,293.48,1.86,N,319.34,4
-12.85395,-47.99929,307.15,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,292.55,0.83,N,307.15,4
-12.84952,-48.0031,302.23,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,291.65,0.78,N,302.23,4
-12.84793,-48.01246,307.64,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,295.06,1.04,N,307.64,4
-12.84709,-48.01734,317.4,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,297.13,2.8,N,317.4,4
-12.78407,-48.16246,315.3,0.48,0.4,2025-09-06,417,N,VIIRS,60,2.0NRT,294.44,2.1,N,315.3,4
-12.6403,-56.98389,308.72,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.04,1.79,N,308.72,4
-12.63918,-56.98925,304.84,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.27,3.4,N,304.84,4
-12.63387,-56.98237,306.1,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.26,1.79,N,306.1,4
-12.63275,-56.98775,324.18,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.65,3.4,N,324.18,4
-12.62094,-56.98507,303.89,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.17,2.2,N,303.89,4
-12.61981,-56.99062,317.45,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.68,4.03,N,317.45,5
-12.6198,-56.98508,305.37,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.07,1.93,N,305.37,5
-12.61864,-56.9906,315.62,0.58,0.7,2025-09-06,417,N,VIIRS,60,2.0NRT,289.62,1.93,N,315.62,4
-12.51722,-53.84338,308.59,0.37,0.58,2025-09-06,417,N,VIIRS,60,2.0NRT,292.7,4.66,N,308.59,4
-12.51656,-53.84675,309.14,0.37,0.58,2025-09-06,417,N,VIIRS,60,2.0NRT,292.64,2.24,N,309.14,4
